Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-02-27 00:00:00-05:00,517.3584760922864,518.2970788098012,499.3053813068577,499.5250549316406,52448000,0.0,0.0,0.0
2025-02-28 00:00:00-05:00,499.38529339387156,508.02240713965296,496.1900461196219,507.413330078125,47654000,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,510.75829932931043,512.2760249711163,492.84501082888505,496.3098449707031,44587200,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,493.44414810630246,502.98991062423903,487.0137349661512,494.8121032714844,67875400,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,495.4611356242819,502.8800645204116,490.52848919261544,501.2624816894531,46323700,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,492.95486828670147,497.83757093660563,485.4760310990004,487.4730529785156,57574300,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,486.4345981651802,492.5454803049767,479.81446568968875,491.0577087402344,54714700,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,482.73013113594277,483.2493458601562,467.96214564805655,472.0260925292969,76668000,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,471.6466493194181,478.0970214694122,466.31460454838,470.89776611328125,68760800,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,478.4465242260423,480.34368899120636,471.0875031883269,476.2098693847656,46971100,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,475.5408338119963,475.5707879212251,465.73544909598814,467.6426086425781,46563300,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,473.0246075899529,479.84442403236915,472.41550005943543,478.9457702636719,43563000,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,478.89581870707696,485.11655285143536,477.08851633816323,482.0511169433594,41744400,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,478.696148092504,478.8958320033506,471.7065712980047,473.8334045410156,39072300,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,476.100008413995,484.6073108234791,474.1628947137665,480.1739501953125,40430300,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,476.16989532147545,483.82845706038523,475.47092548434057,478.5463562011719,36780500,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,473.3740492680448,480.89283536764714,472.2058085419186,480.1239929199219,42234900,0.0,0.0,0.0
2025-03-24 00:00:00-04:00,487.739990234375,491.510009765625,484.3999938964844,490.6600036621094,34567200,0.716,0.0,0.0
2025-03-25 00:00:00-04:00,491.3900146484375,493.6199951171875,490.4200134277344,493.4599914550781,26035200,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,492.29998779296875,493.1600036621094,482.82000732421875,484.3800048828125,34627100,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,482.4100036621094,486.5799865722656,480.25,481.6199951171875,33469800,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,479.80999755859375,480.5199890136719,468.04998779296875,468.94000244140625,46363800,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,461.9200134277344,469.8599853515625,457.3299865722656,468.9200134277344,53000300,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,467.29998779296875,473.6300048828125,464.4200134277344,472.70001220703125,41156200,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,466.1199951171875,479.55999755859375,465.8599853515625,476.1499938964844,49894500,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,456.44000244140625,460.07000732421875,450.1400146484375,450.6600036621094,70456300,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,438.1400146484375,440.3699951171875,422.6700134277344,422.6700134277344,117088400,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,408.6600036621094,443.1400146484375,402.3900146484375,423.69000244140625,161557000,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,438.1600036621094,443.1400146484375,409.7900085449219,416.05999755859375,101248100,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,415.57000732421875,467.8299865722656,415.42999267578125,466.0,142876900,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,453.55999755859375,455.5899963378906,432.6300048828125,446.17999267578125,108384100,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,444.6499938964844,455.7900085449219,441.3299865722656,454.3999938964844,52483800,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,464.4599914550781,465.04998779296875,452.6300048828125,457.4800109863281,43941200,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,458.5400085449219,462.3800048828125,456.1499938964844,457.989990234375,35404200,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,449.0299987792969,452.6199951171875,437.760009765625,444.17999267578125,48980600,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,447.1700134277344,447.75,441.3599853515625,444.1000061035156,44837000,0.0,0.0,0.0
